IP 地址,已发送,已接收,丢包率,平均延迟,下载速度(MB/s),地区码
104.19.168.116,4,4,0.00,28.62,0.00,N/A
104.21.64.73,4,4,0.00,28.63,0.00,N/A
104.20.43.46,4,4,0.00,28.64,0.00,N/A
104.25.140.68,4,4,0.00,28.64,0.00,N/A
104.16.158.123,4,4,0.00,28.66,0.00,N/A
104.17.78.81,4,4,0.00,28.67,0.00,N/A
172.64.50.107,4,4,0.00,28.67,0.00,N/A
104.18.201.65,4,4,0.00,28.68,0.00,N/A
162.159.81.26,4,4,0.00,28.68,0.00,N/A
104.21.127.135,4,4,0.00,28.68,0.00,N/A
104.18.159.19,4,4,0.00,28.69,0.00,N/A
104.27.103.54,4,4,0.00,28.70,0.00,N/A
104.19.17.26,4,4,0.00,28.70,0.00,N/A
104.25.128.35,4,4,0.00,28.70,0.00,N/A
172.64.91.217,4,4,0.00,28.70,0.00,N/A
172.64.94.229,4,4,0.00,28.70,0.00,N/A
104.19.113.105,4,4,0.00,28.72,0.00,N/A
104.19.32.225,4,4,0.00,28.72,0.00,N/A
104.19.70.10,4,4,0.00,28.73,0.00,N/A
104.19.65.180,4,4,0.00,28.73,0.00,N/A
104.18.187.25,4,4,0.00,28.74,0.00,N/A
104.27.99.139,4,4,0.00,28.74,0.00,N/A
104.21.226.174,4,4,0.00,28.74,0.00,N/A
104.16.218.95,4,4,0.00,28.76,0.00,N/A
104.19.0.162,4,4,0.00,28.79,0.00,N/A
104.18.156.214,4,4,0.00,28.81,0.00,N/A
104.18.219.253,4,4,0.00,28.81,0.00,N/A
104.17.97.106,4,4,0.00,28.81,0.00,N/A
104.27.111.76,4,4,0.00,28.82,0.00,N/A
104.19.185.17,4,4,0.00,28.82,0.00,N/A
162.159.45.56,4,4,0.00,28.83,0.00,N/A
104.17.154.4,4,4,0.00,28.84,0.00,N/A
104.17.63.192,4,4,0.00,28.85,0.00,N/A
104.19.61.47,4,4,0.00,28.86,0.00,N/A
104.16.170.64,4,4,0.00,28.87,0.00,N/A
104.18.203.20,4,4,0.00,28.88,0.00,N/A
104.19.50.188,4,4,0.00,28.89,0.00,N/A
104.16.41.101,4,4,0.00,28.89,0.00,N/A
104.19.215.127,4,4,0.00,28.89,0.00,N/A
104.19.218.144,4,4,0.00,28.89,0.00,N/A
104.27.201.127,4,4,0.00,28.90,0.00,N/A
104.17.180.14,4,4,0.00,28.90,0.00,N/A
104.25.154.104,4,4,0.00,28.91,0.00,N/A
104.17.172.26,4,4,0.00,28.91,0.00,N/A
104.27.63.219,4,4,0.00,28.92,0.00,N/A
104.16.234.74,4,4,0.00,28.92,0.00,N/A
104.19.170.215,4,4,0.00,28.92,0.00,N/A
104.19.175.253,4,4,0.00,28.94,0.00,N/A
104.16.53.59,4,4,0.00,28.94,0.00,N/A
104.18.141.15,4,4,0.00,28.97,0.00,N/A
104.25.80.55,4,4,0.00,28.97,0.00,N/A
104.18.157.4,4,4,0.00,28.97,0.00,N/A
104.19.144.133,4,4,0.00,28.98,0.00,N/A
104.24.253.30,4,4,0.00,28.98,0.00,N/A
104.19.35.5,4,4,0.00,29.00,0.00,N/A
104.18.214.144,4,4,0.00,29.00,0.00,N/A
104.19.93.74,4,4,0.00,29.01,0.00,N/A
104.18.84.91,4,4,0.00,29.01,0.00,N/A
104.19.78.82,4,4,0.00,29.03,0.00,N/A
104.18.136.180,4,4,0.00,29.03,0.00,N/A
104.25.104.251,4,4,0.00,29.04,0.00,N/A
172.66.193.193,4,4,0.00,29.05,0.00,N/A
104.19.157.133,4,4,0.00,29.06,0.00,N/A
104.18.140.165,4,4,0.00,29.07,0.00,N/A
104.19.51.235,4,4,0.00,29.07,0.00,N/A
162.159.196.214,4,4,0.00,29.07,0.00,N/A
104.18.144.223,4,4,0.00,29.10,0.00,N/A
104.21.106.221,4,4,0.00,29.11,0.00,N/A
104.18.122.134,4,4,0.00,29.11,0.00,N/A
104.18.55.181,4,4,0.00,29.11,0.00,N/A
172.66.196.112,4,4,0.00,29.13,0.00,N/A
104.16.21.196,4,4,0.00,29.13,0.00,N/A
104.18.163.230,4,4,0.00,29.16,0.00,N/A
172.66.195.146,4,4,0.00,29.16,0.00,N/A
104.16.17.113,4,4,0.00,29.17,0.00,N/A
104.19.24.235,4,4,0.00,29.17,0.00,N/A
104.20.39.37,4,4,0.00,29.18,0.00,N/A
104.17.153.65,4,4,0.00,29.18,0.00,N/A
104.17.165.245,4,4,0.00,29.20,0.00,N/A
104.19.80.96,4,4,0.00,29.21,0.00,N/A
104.18.254.179,4,4,0.00,29.22,0.00,N/A
104.18.11.75,4,4,0.00,29.22,0.00,N/A
104.18.22.71,4,4,0.00,29.22,0.00,N/A
104.18.165.4,4,4,0.00,29.23,0.00,N/A
104.18.155.172,4,4,0.00,29.24,0.00,N/A
104.18.231.81,4,4,0.00,29.24,0.00,N/A
104.16.6.175,4,4,0.00,29.25,0.00,N/A
104.17.7.88,4,4,0.00,29.25,0.00,N/A
104.16.20.45,4,4,0.00,29.27,0.00,N/A
104.19.152.232,4,4,0.00,29.27,0.00,N/A
104.16.208.52,4,4,0.00,29.31,0.00,N/A
104.27.62.119,4,4,0.00,29.31,0.00,N/A
104.18.143.211,4,4,0.00,29.33,0.00,N/A
104.16.34.166,4,4,0.00,29.35,0.00,N/A
104.19.174.133,4,4,0.00,29.35,0.00,N/A
104.19.15.86,4,4,0.00,29.36,0.00,N/A
104.17.16.168,4,4,0.00,29.37,0.00,N/A
104.19.117.106,4,4,0.00,29.38,0.00,N/A
104.25.44.59,4,4,0.00,29.40,0.00,N/A
104.17.226.189,4,4,0.00,29.40,0.00,N/A
104.20.26.54,4,4,0.00,29.40,0.00,N/A
104.17.55.26,4,4,0.00,29.41,0.00,N/A
104.16.189.194,4,4,0.00,29.42,0.00,N/A
104.18.112.39,4,4,0.00,29.43,0.00,N/A
104.20.24.248,4,4,0.00,29.44,0.00,N/A
104.16.182.120,4,4,0.00,29.44,0.00,N/A
104.16.115.187,4,4,0.00,29.47,0.00,N/A
104.16.90.39,4,4,0.00,29.47,0.00,N/A
172.64.72.148,4,4,0.00,29.49,0.00,N/A
104.16.227.43,4,4,0.00,29.49,0.00,N/A
104.17.183.99,4,4,0.00,29.49,0.00,N/A
104.18.123.176,4,4,0.00,29.51,0.00,N/A
104.16.16.118,4,4,0.00,29.52,0.00,N/A
104.17.170.104,4,4,0.00,29.53,0.00,N/A
104.16.142.18,4,4,0.00,29.53,0.00,N/A
172.66.135.222,4,4,0.00,29.53,0.00,N/A
104.19.151.43,4,4,0.00,29.54,0.00,N/A
104.19.232.106,4,4,0.00,29.54,0.00,N/A
104.18.210.191,4,4,0.00,29.55,0.00,N/A
104.19.238.238,4,4,0.00,29.55,0.00,N/A
104.19.159.79,4,4,0.00,29.55,0.00,N/A
104.16.138.217,4,4,0.00,29.56,0.00,N/A
104.16.49.71,4,4,0.00,29.57,0.00,N/A
104.19.161.177,4,4,0.00,29.58,0.00,N/A
104.19.95.208,4,4,0.00,29.58,0.00,N/A
104.17.181.207,4,4,0.00,29.58,0.00,N/A
198.41.215.7,4,4,0.00,29.58,0.00,N/A
104.16.86.132,4,4,0.00,29.58,0.00,N/A
104.18.104.194,4,4,0.00,29.60,0.00,N/A
108.162.198.188,4,4,0.00,29.61,0.00,N/A
104.19.135.164,4,4,0.00,29.63,0.00,N/A
162.159.229.57,4,4,0.00,29.65,0.00,N/A
104.27.45.1,4,4,0.00,29.65,0.00,N/A
104.16.179.138,4,4,0.00,29.65,0.00,N/A
104.16.152.231,4,4,0.00,29.65,0.00,N/A
104.27.195.149,4,4,0.00,29.66,0.00,N/A
162.159.133.0,4,4,0.00,29.66,0.00,N/A
104.18.142.84,4,4,0.00,29.66,0.00,N/A
104.19.153.171,4,4,0.00,29.66,0.00,N/A
104.27.50.11,4,4,0.00,29.67,0.00,N/A
104.16.9.246,4,4,0.00,29.67,0.00,N/A
104.18.135.178,4,4,0.00,29.68,0.00,N/A
104.16.122.212,4,4,0.00,29.68,0.00,N/A
104.18.213.226,4,4,0.00,29.69,0.00,N/A
104.19.169.107,4,4,0.00,29.69,0.00,N/A
104.19.177.150,4,4,0.00,29.70,0.00,N/A
104.19.165.49,4,4,0.00,29.72,0.00,N/A
104.18.233.199,4,4,0.00,29.73,0.00,N/A
104.18.170.156,4,4,0.00,29.74,0.00,N/A
104.18.76.198,4,4,0.00,29.75,0.00,N/A
104.27.7.190,4,4,0.00,29.75,0.00,N/A
104.16.247.229,4,4,0.00,29.76,0.00,N/A
104.19.184.75,4,4,0.00,29.77,0.00,N/A
104.18.90.210,4,4,0.00,29.77,0.00,N/A
104.16.56.104,4,4,0.00,29.77,0.00,N/A
104.19.134.198,4,4,0.00,29.77,0.00,N/A
104.27.91.223,4,4,0.00,29.78,0.00,N/A
104.18.148.156,4,4,0.00,29.79,0.00,N/A
104.20.34.49,4,4,0.00,29.79,0.00,N/A
172.64.47.126,4,4,0.00,29.79,0.00,N/A
104.18.102.137,4,4,0.00,29.79,0.00,N/A
198.41.200.66,4,4,0.00,29.79,0.00,N/A
104.19.43.92,4,4,0.00,29.80,0.00,N/A
104.18.111.39,4,4,0.00,29.82,0.00,N/A
162.159.150.23,4,4,0.00,29.83,0.00,N/A
104.18.130.113,4,4,0.00,29.83,0.00,N/A
104.17.151.189,4,4,0.00,29.84,0.00,N/A
104.19.106.220,4,4,0.00,29.85,0.00,N/A
104.19.25.69,4,4,0.00,29.85,0.00,N/A
104.17.136.69,4,4,0.00,29.86,0.00,N/A
172.66.142.253,4,4,0.00,29.86,0.00,N/A
104.16.92.175,4,4,0.00,29.86,0.00,N/A
104.17.83.204,4,4,0.00,29.87,0.00,N/A
104.19.220.218,4,4,0.00,29.87,0.00,N/A
104.17.65.75,4,4,0.00,29.89,0.00,N/A
104.27.205.58,4,4,0.00,29.89,0.00,N/A
104.18.32.127,4,4,0.00,29.89,0.00,N/A
104.17.167.249,4,4,0.00,29.92,0.00,N/A
104.19.176.153,4,4,0.00,29.92,0.00,N/A
172.66.216.192,4,4,0.00,29.92,0.00,N/A
104.17.168.1,4,4,0.00,29.93,0.00,N/A
104.18.172.6,4,4,0.00,29.93,0.00,N/A
104.18.99.118,4,4,0.00,29.93,0.00,N/A
104.19.191.78,4,4,0.00,29.95,0.00,N/A
104.18.83.20,4,4,0.00,29.97,0.00,N/A
104.27.105.18,4,4,0.00,29.98,0.00,N/A
104.19.139.246,4,4,0.00,29.98,0.00,N/A
104.17.192.114,4,4,0.00,29.99,0.00,N/A
104.27.200.175,4,4,0.00,30.00,0.00,N/A
104.19.133.38,4,4,0.00,30.00,0.00,N/A
104.18.147.247,4,4,0.00,30.00,0.00,N/A
104.19.103.59,4,4,0.00,30.01,0.00,N/A
172.66.130.181,4,4,0.00,30.01,0.00,N/A
104.19.211.180,4,4,0.00,30.01,0.00,N/A
104.18.91.73,4,4,0.00,30.02,0.00,N/A
104.17.25.240,4,4,0.00,30.03,0.00,N/A
104.17.228.119,4,4,0.00,30.03,0.00,N/A
104.16.188.113,4,4,0.00,30.03,0.00,N/A
104.17.81.133,4,4,0.00,30.04,0.00,N/A
104.17.85.126,4,4,0.00,30.04,0.00,N/A
104.16.233.25,4,4,0.00,30.05,0.00,N/A
104.18.88.110,4,4,0.00,30.05,0.00,N/A
104.19.74.133,4,4,0.00,30.09,0.00,N/A
104.19.172.212,4,4,0.00,30.09,0.00,N/A
104.16.240.139,4,4,0.00,30.10,0.00,N/A
104.17.141.85,4,4,0.00,30.12,0.00,N/A
104.18.115.43,4,4,0.00,30.12,0.00,N/A
104.16.178.87,4,4,0.00,30.14,0.00,N/A
104.16.131.121,4,4,0.00,30.15,0.00,N/A
172.64.231.138,4,4,0.00,30.15,0.00,N/A
104.18.168.184,4,4,0.00,30.15,0.00,N/A
104.18.184.73,4,4,0.00,30.16,0.00,N/A
162.159.39.52,4,4,0.00,30.16,0.00,N/A
104.25.156.39,4,4,0.00,30.17,0.00,N/A
162.159.27.188,4,4,0.00,30.19,0.00,N/A
104.25.211.17,4,4,0.00,30.20,0.00,N/A
162.159.140.110,4,4,0.00,30.21,0.00,N/A
172.64.190.88,4,4,0.00,30.21,0.00,N/A
104.16.253.253,4,4,0.00,30.22,0.00,N/A
104.18.169.241,4,4,0.00,30.22,0.00,N/A
104.20.14.115,4,4,0.00,30.23,0.00,N/A
104.18.185.167,4,4,0.00,30.26,0.00,N/A
104.26.15.188,4,4,0.00,30.26,0.00,N/A
162.159.92.211,4,4,0.00,30.29,0.00,N/A
104.19.148.107,4,4,0.00,30.29,0.00,N/A
104.18.154.217,4,4,0.00,30.31,0.00,N/A
104.18.198.247,4,4,0.00,30.31,0.00,N/A
104.25.49.76,4,4,0.00,30.33,0.00,N/A
104.18.230.131,4,4,0.00,30.38,0.00,N/A
104.27.107.24,4,4,0.00,30.38,0.00,N/A
162.159.17.110,4,4,0.00,30.38,0.00,N/A
104.21.113.175,4,4,0.00,30.38,0.00,N/A
104.20.62.109,4,4,0.00,30.39,0.00,N/A
104.18.114.42,4,4,0.00,30.39,0.00,N/A
172.66.133.215,4,4,0.00,30.40,0.00,N/A
104.16.217.239,4,4,0.00,30.42,0.00,N/A
104.19.72.79,4,4,0.00,30.42,0.00,N/A
104.27.96.32,4,4,0.00,30.42,0.00,N/A
104.16.107.198,4,4,0.00,30.44,0.00,N/A
104.20.8.115,4,4,0.00,30.45,0.00,N/A
104.16.248.46,4,4,0.00,30.45,0.00,N/A
104.19.198.85,4,4,0.00,30.45,0.00,N/A
104.25.90.229,4,4,0.00,30.46,0.00,N/A
104.19.131.21,4,4,0.00,30.48,0.00,N/A
104.16.126.32,4,4,0.00,30.50,0.00,N/A
104.17.123.207,4,4,0.00,30.51,0.00,N/A
104.17.39.73,4,4,0.00,30.52,0.00,N/A
104.19.108.21,4,4,0.00,30.53,0.00,N/A
104.17.48.248,4,4,0.00,30.55,0.00,N/A
198.41.193.88,4,4,0.00,30.56,0.00,N/A
104.21.107.24,4,4,0.00,30.56,0.00,N/A
104.18.137.250,4,4,0.00,30.56,0.00,N/A
104.16.226.90,4,4,0.00,30.57,0.00,N/A
104.19.143.131,4,4,0.00,30.58,0.00,N/A
104.18.134.114,4,4,0.00,30.60,0.00,N/A
104.16.165.77,4,4,0.00,30.60,0.00,N/A
104.19.158.80,4,4,0.00,30.61,0.00,N/A
104.17.41.91,4,4,0.00,30.62,0.00,N/A
104.20.50.251,4,4,0.00,30.63,0.00,N/A
104.18.6.185,4,4,0.00,30.63,0.00,N/A
104.18.252.75,4,4,0.00,30.64,0.00,N/A
104.18.183.134,4,4,0.00,30.64,0.00,N/A
104.16.222.44,4,4,0.00,30.65,0.00,N/A
104.19.58.128,4,4,0.00,30.65,0.00,N/A
104.25.45.60,4,4,0.00,30.65,0.00,N/A
104.19.239.152,4,4,0.00,30.66,0.00,N/A
104.18.150.144,4,4,0.00,30.66,0.00,N/A
104.17.216.110,4,4,0.00,30.66,0.00,N/A
104.19.115.204,4,4,0.00,30.66,0.00,N/A
104.17.224.230,4,4,0.00,30.67,0.00,N/A
104.19.141.147,4,4,0.00,30.68,0.00,N/A
104.18.127.166,4,4,0.00,30.68,0.00,N/A
104.17.37.63,4,4,0.00,30.70,0.00,N/A
172.66.211.138,4,4,0.00,30.71,0.00,N/A
104.18.179.213,4,4,0.00,30.71,0.00,N/A
104.17.229.17,4,4,0.00,30.72,0.00,N/A
104.17.211.53,4,4,0.00,30.74,0.00,N/A
104.17.116.88,4,4,0.00,30.75,0.00,N/A
104.17.33.181,4,4,0.00,30.76,0.00,N/A
162.159.91.56,4,4,0.00,30.76,0.00,N/A
104.21.114.97,4,4,0.00,30.76,0.00,N/A
104.27.20.11,4,4,0.00,30.76,0.00,N/A
104.18.97.176,4,4,0.00,30.77,0.00,N/A
104.17.75.144,4,4,0.00,30.77,0.00,N/A
104.17.217.244,4,4,0.00,30.78,0.00,N/A
104.17.53.157,4,4,0.00,30.78,0.00,N/A
104.18.94.13,4,4,0.00,30.78,0.00,N/A
104.19.228.253,4,4,0.00,30.79,0.00,N/A
104.19.237.170,4,4,0.00,30.80,0.00,N/A
104.20.59.223,4,4,0.00,30.81,0.00,N/A
104.20.38.212,4,4,0.00,30.82,0.00,N/A
104.21.224.173,4,4,0.00,30.84,0.00,N/A
104.17.52.148,4,4,0.00,30.85,0.00,N/A
162.159.43.216,4,4,0.00,30.85,0.00,N/A
104.19.226.110,4,4,0.00,30.86,0.00,N/A
104.25.51.225,4,4,0.00,30.86,0.00,N/A
104.19.56.196,4,4,0.00,30.86,0.00,N/A
104.16.100.112,4,4,0.00,30.87,0.00,N/A
104.17.156.44,4,4,0.00,30.88,0.00,N/A
104.17.92.214,4,4,0.00,30.88,0.00,N/A
104.17.73.9,4,4,0.00,30.93,0.00,N/A
104.17.40.127,4,4,0.00,30.94,0.00,N/A
104.16.204.114,4,4,0.00,30.96,0.00,N/A
104.17.128.211,4,4,0.00,30.98,0.00,N/A
104.25.136.59,4,4,0.00,30.98,0.00,N/A
104.19.40.161,4,4,0.00,30.99,0.00,N/A
104.19.34.62,4,4,0.00,30.99,0.00,N/A
104.27.87.254,4,4,0.00,31.00,0.00,N/A
104.20.53.152,4,4,0.00,31.00,0.00,N/A
104.16.60.231,4,4,0.00,31.00,0.00,N/A
104.20.47.178,4,4,0.00,31.02,0.00,N/A
104.18.66.108,4,4,0.00,31.02,0.00,N/A
104.19.150.215,4,4,0.00,31.06,0.00,N/A
104.16.249.45,4,4,0.00,31.07,0.00,N/A
104.17.186.7,4,4,0.00,31.07,0.00,N/A
104.17.223.54,4,4,0.00,31.08,0.00,N/A
104.18.85.2,4,4,0.00,31.09,0.00,N/A
104.16.120.253,4,4,0.00,31.10,0.00,N/A
104.20.52.151,4,4,0.00,31.11,0.00,N/A
104.26.12.98,4,4,0.00,31.12,0.00,N/A
104.19.105.16,4,4,0.00,31.13,0.00,N/A
104.18.70.125,4,4,0.00,31.14,0.00,N/A
104.16.175.35,4,4,0.00,31.15,0.00,N/A
104.17.88.241,4,4,0.00,31.15,0.00,N/A
104.19.194.188,4,4,0.00,31.15,0.00,N/A
104.19.6.8,4,4,0.00,31.16,0.00,N/A
104.19.36.35,4,4,0.00,31.16,0.00,N/A
104.17.137.69,4,4,0.00,31.18,0.00,N/A
104.17.67.231,4,4,0.00,31.20,0.00,N/A
104.17.159.36,4,4,0.00,31.22,0.00,N/A
162.159.1.209,4,4,0.00,31.22,0.00,N/A
104.27.48.48,4,4,0.00,31.22,0.00,N/A
104.25.155.240,4,4,0.00,31.24,0.00,N/A
104.18.174.187,4,4,0.00,31.24,0.00,N/A
104.25.107.48,4,4,0.00,31.25,0.00,N/A
104.18.118.164,4,4,0.00,31.26,0.00,N/A
104.17.221.139,4,4,0.00,31.27,0.00,N/A
104.17.249.86,4,4,0.00,31.27,0.00,N/A
162.159.233.35,4,4,0.00,31.28,0.00,N/A
162.159.58.253,4,4,0.00,31.28,0.00,N/A
104.20.49.251,4,4,0.00,31.30,0.00,N/A
104.17.184.34,4,4,0.00,31.30,0.00,N/A
104.18.95.39,4,4,0.00,31.30,0.00,N/A
104.17.252.145,4,4,0.00,31.30,0.00,N/A
104.16.183.175,4,4,0.00,31.30,0.00,N/A
104.19.53.151,4,4,0.00,31.31,0.00,N/A
104.20.51.102,4,4,0.00,31.32,0.00,N/A
104.17.189.136,4,4,0.00,31.33,0.00,N/A
104.17.242.193,4,4,0.00,31.33,0.00,N/A
104.16.232.233,4,4,0.00,31.33,0.00,N/A
104.16.180.56,4,4,0.00,31.33,0.00,N/A
104.17.77.168,4,4,0.00,31.33,0.00,N/A
104.16.145.152,4,4,0.00,31.35,0.00,N/A
104.16.134.129,4,4,0.00,31.36,0.00,N/A
104.17.177.139,4,4,0.00,31.36,0.00,N/A
104.20.54.187,4,4,0.00,31.37,0.00,N/A
104.19.62.104,4,4,0.00,31.38,0.00,N/A
104.18.105.102,4,4,0.00,31.38,0.00,N/A
104.19.28.14,4,4,0.00,31.39,0.00,N/A
104.18.101.53,4,4,0.00,31.40,0.00,N/A
162.159.145.151,4,4,0.00,31.41,0.00,N/A
162.159.245.55,4,4,0.00,31.41,0.00,N/A
104.18.62.105,4,4,0.00,31.41,0.00,N/A
104.16.215.84,4,4,0.00,31.41,0.00,N/A
104.16.57.253,4,4,0.00,31.42,0.00,N/A
104.16.91.3,4,4,0.00,31.42,0.00,N/A
162.159.9.170,4,4,0.00,31.44,0.00,N/A
104.17.62.222,4,4,0.00,31.45,0.00,N/A
104.17.209.208,4,4,0.00,31.45,0.00,N/A
104.18.67.77,4,4,0.00,31.46,0.00,N/A
104.19.129.176,4,4,0.00,31.46,0.00,N/A
104.19.123.243,4,4,0.00,31.47,0.00,N/A
104.18.171.150,4,4,0.00,31.48,0.00,N/A
104.19.241.196,4,4,0.00,31.48,0.00,N/A
104.18.249.192,4,4,0.00,31.48,0.00,N/A
162.159.144.140,4,4,0.00,31.49,0.00,N/A
104.19.100.231,4,4,0.00,31.50,0.00,N/A
104.16.213.162,4,4,0.00,31.51,0.00,N/A
104.17.105.235,4,4,0.00,31.52,0.00,N/A
104.19.92.10,4,4,0.00,31.52,0.00,N/A
162.159.5.225,4,4,0.00,31.52,0.00,N/A
104.19.99.207,4,4,0.00,31.52,0.00,N/A
104.18.229.42,4,4,0.00,31.52,0.00,N/A
104.20.46.54,4,4,0.00,31.53,0.00,N/A
104.17.208.193,4,4,0.00,31.53,0.00,N/A
104.18.196.201,4,4,0.00,31.54,0.00,N/A
104.16.71.175,4,4,0.00,31.54,0.00,N/A
104.25.82.193,4,4,0.00,31.55,0.00,N/A
104.17.8.129,4,4,0.00,31.57,0.00,N/A
104.27.0.67,4,4,0.00,31.57,0.00,N/A
104.16.207.63,4,4,0.00,31.57,0.00,N/A
162.159.82.174,4,4,0.00,31.58,0.00,N/A
104.18.61.187,4,4,0.00,31.58,0.00,N/A
104.19.23.94,4,4,0.00,31.58,0.00,N/A
104.16.13.215,4,4,0.00,31.58,0.00,N/A
104.25.72.196,4,4,0.00,31.58,0.00,N/A
141.101.121.38,4,4,0.00,31.58,0.00,N/A
162.159.8.35,4,4,0.00,31.59,0.00,N/A
104.19.68.62,4,4,0.00,31.59,0.00,N/A
104.20.6.33,4,4,0.00,31.60,0.00,N/A
104.16.164.86,4,4,0.00,31.60,0.00,N/A
198.41.222.44,4,4,0.00,31.61,0.00,N/A
104.16.61.86,4,4,0.00,31.61,0.00,N/A
104.17.70.148,4,4,0.00,31.61,0.00,N/A
104.16.205.148,4,4,0.00,31.63,0.00,N/A
104.20.45.157,4,4,0.00,31.64,0.00,N/A
104.17.239.106,4,4,0.00,31.65,0.00,N/A
198.41.201.207,4,4,0.00,31.65,0.00,N/A
104.19.31.253,4,4,0.00,31.66,0.00,N/A
104.16.147.82,4,4,0.00,31.68,0.00,N/A
104.16.31.64,4,4,0.00,31.69,0.00,N/A
104.17.117.136,4,4,0.00,31.69,0.00,N/A
104.26.9.10,4,4,0.00,31.69,0.00,N/A
104.16.176.216,4,4,0.00,31.71,0.00,N/A
104.20.15.135,4,4,0.00,31.72,0.00,N/A
198.41.195.82,4,4,0.00,31.73,0.00,N/A
198.41.205.235,4,4,0.00,31.74,0.00,N/A
104.18.92.157,4,4,0.00,31.74,0.00,N/A
104.25.134.50,4,4,0.00,31.75,0.00,N/A
108.162.196.84,4,4,0.00,31.76,0.00,N/A
162.159.7.182,4,4,0.00,31.77,0.00,N/A
104.25.105.133,4,4,0.00,31.77,0.00,N/A
104.18.211.243,4,4,0.00,31.77,0.00,N/A
104.20.10.33,4,4,0.00,31.80,0.00,N/A
198.41.214.17,4,4,0.00,31.80,0.00,N/A
104.16.195.133,4,4,0.00,31.80,0.00,N/A
162.159.136.42,4,4,0.00,31.81,0.00,N/A
104.18.182.81,4,4,0.00,31.81,0.00,N/A
104.16.137.9,4,4,0.00,31.82,0.00,N/A
104.16.214.19,4,4,0.00,31.83,0.00,N/A
104.16.74.80,4,4,0.00,31.83,0.00,N/A
162.159.194.152,4,4,0.00,31.84,0.00,N/A
104.18.153.70,4,4,0.00,31.84,0.00,N/A
104.18.186.14,4,4,0.00,31.85,0.00,N/A
104.25.78.85,4,4,0.00,31.85,0.00,N/A
198.41.202.122,4,4,0.00,31.86,0.00,N/A
104.16.64.115,4,4,0.00,31.86,0.00,N/A
104.19.233.91,4,4,0.00,31.87,0.00,N/A
198.41.217.222,4,4,0.00,31.88,0.00,N/A
104.16.82.83,4,4,0.00,31.89,0.00,N/A
104.19.112.185,4,4,0.00,31.89,0.00,N/A
162.159.198.27,4,4,0.00,31.89,0.00,N/A
104.16.123.87,4,4,0.00,31.89,0.00,N/A
104.20.5.153,4,4,0.00,31.90,0.00,N/A
104.19.71.97,4,4,0.00,31.90,0.00,N/A
104.20.42.223,4,4,0.00,31.91,0.00,N/A
104.19.89.222,4,4,0.00,31.91,0.00,N/A
104.17.160.207,4,4,0.00,31.91,0.00,N/A
104.16.194.245,4,4,0.00,31.92,0.00,N/A
104.18.234.181,4,4,0.00,31.92,0.00,N/A
104.18.93.126,4,4,0.00,31.93,0.00,N/A
104.19.249.81,4,4,0.00,31.94,0.00,N/A
104.25.85.95,4,4,0.00,31.95,0.00,N/A
104.18.121.77,4,4,0.00,31.95,0.00,N/A
104.18.10.104,4,4,0.00,31.97,0.00,N/A
104.16.69.178,4,4,0.00,31.97,0.00,N/A
104.17.74.18,4,4,0.00,31.98,0.00,N/A
104.19.196.40,4,4,0.00,31.98,0.00,N/A
104.17.198.166,4,4,0.00,31.99,0.00,N/A
104.17.220.191,4,4,0.00,32.02,0.00,N/A
104.19.189.55,4,4,0.00,32.02,0.00,N/A
162.159.244.190,4,4,0.00,32.02,0.00,N/A
104.16.185.196,4,4,0.00,32.03,0.00,N/A
104.19.3.25,4,4,0.00,32.04,0.00,N/A
104.18.24.181,4,4,0.00,32.04,0.00,N/A
104.17.71.157,4,4,0.00,32.05,0.00,N/A
104.16.196.80,4,4,0.00,32.05,0.00,N/A
104.27.197.86,4,4,0.00,32.05,0.00,N/A
104.25.127.117,4,4,0.00,32.06,0.00,N/A
198.41.197.145,4,4,0.00,32.06,0.00,N/A
104.17.191.112,4,4,0.00,32.08,0.00,N/A
104.17.35.243,4,4,0.00,32.09,0.00,N/A
104.18.116.94,4,4,0.00,32.09,0.00,N/A
104.17.19.174,4,4,0.00,32.09,0.00,N/A
104.17.49.94,4,4,0.00,32.10,0.00,N/A
104.27.100.63,4,4,0.00,32.10,0.00,N/A
162.159.231.44,4,4,0.00,32.10,0.00,N/A
104.18.152.216,4,4,0.00,32.10,0.00,N/A
104.18.220.11,4,4,0.00,32.10,0.00,N/A
104.18.188.184,4,4,0.00,32.10,0.00,N/A
104.16.66.78,4,4,0.00,32.11,0.00,N/A
104.19.192.238,4,4,0.00,32.12,0.00,N/A
162.159.252.65,4,4,0.00,32.13,0.00,N/A
104.27.199.142,4,4,0.00,32.14,0.00,N/A
104.19.205.253,4,4,0.00,32.14,0.00,N/A
104.16.235.24,4,4,0.00,32.15,0.00,N/A
104.19.67.142,4,4,0.00,32.15,0.00,N/A
104.19.33.71,4,4,0.00,32.16,0.00,N/A
104.20.63.148,4,4,0.00,32.16,0.00,N/A
104.19.109.214,4,4,0.00,32.17,0.00,N/A
104.21.238.241,4,4,0.00,32.17,0.00,N/A
104.18.39.211,4,4,0.00,32.18,0.00,N/A
104.20.3.231,4,4,0.00,32.18,0.00,N/A
104.16.146.246,4,4,0.00,32.19,0.00,N/A
104.19.42.160,4,4,0.00,32.21,0.00,N/A
104.16.25.20,4,4,0.00,32.22,0.00,N/A
104.19.235.66,4,4,0.00,32.22,0.00,N/A
104.19.142.88,4,4,0.00,32.22,0.00,N/A
